student_id,degree,specialization,cgpa,academic_performance,Python,Java,C_CPP,SQL,HTML_CSS,JavaScript,Excel,Power_BI,Statistics,Machine_Learning,Deep_Learning,Cloud_Computing,Networking,Cybersecurity,Git_GitHub,Communication,Problem_Solving,Teamwork,Leadership,Analytical_Thinking,interests,career_label
STU2112,B.Sc Computer Science,Web Technologies,6.52,Second Class,3,2,2,1,0,2,1,1,1,0,0,5,4,4,4,3,4,4,4,5,Cloud Computing; Artificial Intelligence,Cloud Engineer
STU1999,B.Sc Information Technology,Software Engineering,8.65,Distinction,2,2,1,4,0,1,1,2,2,0,0,3,2,3,4,3,4,2,2,3,Database Management; Cloud Computing; Software Development,Database Administrator
STU2027,B.Sc Information Technology,Cloud & Security,7.31,First Class,3,2,0,1,0,2,1,0,1,1,0,3,2,2,4,4,5,5,3,4,Cloud Computing; Software Development; Database Management,Cloud Engineer
STU2593,B.Sc Information Technology,Web Technologies,8.06,First Class,5,3,3,3,1,0,2,2,4,5,5,4,1,1,5,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Database Management,Machine Learning Engineer
STU1008,B.Sc Information Technology,Cloud & Security,6.63,Second Class,2,2,0,3,2,2,4,5,3,1,0,2,2,1,3,5,5,3,2,5,Data Analysis; Database Management; Web Development,Data Analyst
STU1986,B.Sc Information Technology,Information Technology,7.0,First Class,3,3,0,5,0,1,3,2,2,0,0,4,2,3,3,3,5,3,3,4,Database Management; Data Analysis; Software Development,Database Administrator
STU1668,B.Sc Information Technology,Data Science,5.5,Pass,3,1,1,2,5,5,1,2,1,1,1,2,2,2,5,2,4,4,3,4,Web Development; Software Development,Web Developer
STU2235,B.Sc Information Technology,Cloud & Security,6.23,Second Class,3,2,3,3,0,1,1,1,2,0,0,3,5,5,3,3,5,3,3,5,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU2224,B.Sc Information Technology,Cloud & Security,5.96,Pass,3,2,2,4,2,1,1,1,1,0,1,3,4,5,4,3,4,3,3,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU1358,B.Sc Information Technology,Information Technology,7.18,First Class,5,2,1,2,1,0,3,3,5,5,3,2,0,1,5,3,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development; Data Analysis,Data Scientist
STU1968,B.Sc Information Technology,Information Technology,6.64,Second Class,1,1,0,5,2,0,2,2,2,2,0,4,4,4,2,3,5,4,3,4,Database Management; Artificial Intelligence,Database Administrator
STU1784,B.Sc Computer Science,Software Engineering,7.65,First Class,3,3,1,3,5,4,2,0,2,0,0,2,3,1,4,3,3,4,2,3,Web Development; Software Development; Artificial Intelligence; Cybersecurity,Web Developer
STU1736,B.Sc Information Technology,Cloud & Security,7.17,First Class,3,2,1,3,5,5,1,1,1,1,0,2,2,2,4,4,4,5,1,3,Web Development; Software Development; Cloud Computing,Web Developer
STU1330,B.Sc Information Technology,Cloud & Security,7.0,First Class,5,0,1,4,0,1,3,3,4,5,4,2,0,1,3,4,5,2,2,5,Data Science; Artificial Intelligence; Machine Learning; Data Analysis,Data Scientist
STU2118,B.Sc Information Technology,Information Technology,8.15,First Class,3,2,2,2,0,2,1,1,1,1,1,5,5,3,5,2,5,3,3,3,Cloud Computing; Machine Learning,Cloud Engineer
STU1971,B.Sc Computer Science,Data Science,6.62,Second Class,2,2,1,5,0,0,2,0,2,1,0,3,3,2,2,3,4,3,3,3,Database Management; Software Development,Database Administrator
STU1953,B.Sc Information Technology,Cloud & Security,5.5,Pass,2,3,1,5,0,0,2,1,2,1,0,4,4,2,4,3,4,3,2,5,Database Management; Machine Learning,Database Administrator
STU2223,B.Sc Computer Science,Web Technologies,7.56,First Class,3,2,3,1,2,2,1,1,2,2,0,3,5,5,3,3,5,3,3,5,Cybersecurity; Cloud Computing; Database Management,Cybersecurity Analyst
STU2189,B.Sc Information Technology,Web Technologies,7.74,First Class,3,2,1,3,1,1,1,1,0,1,0,5,5,2,2,3,3,4,3,5,Cloud Computing; Cybersecurity; Data Science,Cloud Engineer
STU1259,B.Sc Information Technology,Software Engineering,7.08,First Class,5,2,1,4,1,1,1,1,4,5,3,3,2,1,3,5,4,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Database Management,Data Scientist
STU2240,B.Sc Information Technology,Software Engineering,7.89,First Class,3,3,3,3,2,1,2,1,1,2,0,3,5,5,2,4,5,3,3,5,Cybersecurity; Cloud Computing; Artificial Intelligence,Cybersecurity Analyst
STU2320,B.Sc Information Technology,Cloud & Security,6.49,Second Class,3,2,4,4,1,1,2,0,2,2,0,2,5,5,4,3,5,3,3,4,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1373,B.Sc Computer Science,Information Technology,7.49,First Class,5,2,0,4,1,0,1,3,3,4,4,2,2,1,4,5,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity,Data Scientist
STU2173,B.Sc Information Technology,Information Technology,6.68,Second Class,3,1,0,2,0,3,1,0,0,1,0,5,4,3,4,4,3,3,3,4,Cloud Computing; Web Development,Cloud Engineer
STU1415,B.Sc Information Technology,Information Technology,8.14,First Class,5,4,4,4,1,3,1,0,3,1,0,1,0,2,4,3,5,5,3,3,Software Development; Database Management,Software Developer
STU1143,B.Sc Information Technology,Web Technologies,6.53,Second Class,3,2,0,5,1,1,2,4,4,1,0,3,1,1,0,4,3,3,3,5,Data Analysis; Database Management,Data Analyst
STU1526,B.Sc Information Technology,Cloud & Security,8.15,First Class,4,4,4,3,2,2,2,1,1,1,0,1,1,0,4,3,5,3,3,4,Software Development; Artificial Intelligence,Software Developer
STU2210,B.Sc Information Technology,Cloud & Security,5.5,Pass,4,2,3,2,1,2,1,1,1,0,1,2,5,4,4,4,4,3,2,5,Cybersecurity; Cloud Computing; Database Management,Cybersecurity Analyst
STU1233,B.Sc Information Technology,Information Technology,6.5,Second Class,5,0,1,4,1,1,3,2,4,5,3,4,1,1,5,3,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU2193,B.Sc Information Technology,Software Engineering,9.05,Distinction,3,2,1,2,2,2,0,1,1,1,0,5,3,2,4,3,5,4,3,4,Cloud Computing; Web Development,Cloud Engineer
STU2517,B.Sc Information Technology,Cloud & Security,7.1,First Class,4,3,3,4,2,3,3,2,4,5,5,4,2,3,3,2,5,5,2,5,Machine Learning; Artificial Intelligence; Data Science; Software Development; Cloud Computing,Machine Learning Engineer
STU1441,B.Sc Information Technology,Cloud & Security,6.84,Second Class,2,2,3,2,2,4,1,0,2,1,0,2,3,2,4,2,5,4,3,4,Software Development; Database Management,Software Developer
STU1532,B.Sc Information Technology,Cloud & Security,8.01,First Class,5,5,4,3,1,1,1,1,3,0,1,2,2,2,5,3,5,3,2,4,Software Development; Cloud Computing; Web Development,Software Developer
STU2280,B.Sc Information Technology,Web Technologies,6.21,Second Class,3,2,3,3,2,0,1,1,1,1,0,2,5,5,2,3,5,2,4,5,Cybersecurity; Cloud Computing; Data Science; Machine Learning,Cybersecurity Analyst
STU1227,B.Sc Information Technology,Information Technology,7.7,First Class,5,2,1,4,1,0,3,3,4,4,3,3,0,0,3,4,5,3,2,4,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity; Cloud Computing,Data Scientist
STU2098,B.Sc Computer Science,Web Technologies,9.04,Distinction,2,1,0,2,0,2,0,2,1,0,0,5,2,4,4,3,5,4,4,5,Cloud Computing; Data Science; Machine Learning,Cloud Engineer
STU1229,B.Sc Information Technology,Data Science,8.05,First Class,5,2,0,2,0,0,3,3,4,5,3,3,0,1,3,4,5,4,2,4,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU2363,B.Sc Computer Science,Cloud & Security,6.6,Second Class,2,1,3,3,3,2,1,0,0,0,0,3,4,5,3,2,5,3,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU2382,B.Sc Information Technology,Software Engineering,7.09,First Class,3,2,4,3,2,2,1,0,2,0,0,3,5,5,2,4,5,4,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1213,B.Sc Computer Science,Cloud & Security,8.75,Distinction,4,1,1,3,0,0,4,3,5,5,4,3,1,1,3,3,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning; Data Analysis; Software Development,Data Scientist
STU1886,B.Sc Information Technology,Software Engineering,8.06,First Class,1,2,0,5,1,2,4,2,3,2,1,1,3,3,2,4,3,3,2,4,Database Management; Cybersecurity,Database Administrator
STU1080,B.Sc Information Technology,Information Technology,7.39,First Class,3,0,0,4,1,1,4,4,3,0,0,1,1,0,2,3,4,4,1,4,Data Analysis; Database Management; Cybersecurity,Data Analyst
STU1149,B.Sc Information Technology,Web Technologies,7.1,First Class,3,1,0,3,0,2,4,4,4,2,0,1,1,1,2,5,4,4,2,5,Data Analysis; Database Management; Cybersecurity,Data Analyst
STU1815,B.Sc Information Technology,Software Engineering,5.5,Pass,2,2,0,5,2,1,3,0,2,0,0,3,3,3,4,2,4,3,2,4,Database Management; Artificial Intelligence,Database Administrator
STU2599,B.Sc Computer Science,Data Science,7.49,First Class,5,2,3,4,0,2,2,2,5,4,4,4,1,1,3,3,4,4,2,5,Machine Learning; Artificial Intelligence; Data Science; Web Development,Machine Learning Engineer
STU2034,B.Sc Information Technology,Cloud & Security,6.63,Second Class,3,1,0,2,0,3,1,1,0,1,0,4,5,2,4,2,5,4,3,4,Cloud Computing; Database Management,Cloud Engineer
STU1672,B.Sc Information Technology,Web Technologies,6.49,Second Class,3,0,0,4,3,5,1,1,1,1,0,2,2,2,4,3,5,4,2,4,Web Development; Software Development; Database Management,Web Developer
STU2230,B.Sc Information Technology,Web Technologies,8.14,First Class,2,2,3,4,2,2,1,1,2,0,0,3,5,5,3,4,4,2,2,5,Cybersecurity; Cloud Computing; Artificial Intelligence,Cybersecurity Analyst
STU1556,B.Sc Information Technology,Cloud & Security,5.78,Pass,5,4,4,2,2,1,0,1,1,0,0,1,1,0,3,3,5,4,3,3,Software Development,Software Developer
STU1058,B.Sc Computer Science,Information Technology,8.52,Distinction,2,1,0,4,1,1,3,4,4,2,0,2,2,0,1,3,4,3,2,5,Data Analysis; Database Management; Web Development,Data Analyst
STU1134,BCA,Web Technologies,7.78,First Class,3,1,0,5,1,2,5,4,3,1,1,1,2,1,2,5,4,3,2,5,Data Analysis; Database Management; Data Science; Cloud Computing,Data Analyst
STU2179,B.Sc Information Technology,Web Technologies,6.65,Second Class,2,2,1,2,0,2,0,1,2,1,0,5,3,3,4,3,3,3,4,5,Cloud Computing; Cybersecurity,Cloud Engineer
STU1934,B.Sc Information Technology,Data Science,7.88,First Class,2,2,0,5,2,1,2,3,1,1,0,3,1,3,3,3,5,2,4,4,Database Management; Data Science,Database Administrator
STU2356,B.Sc Information Technology,Cloud & Security,8.66,Distinction,2,2,3,4,2,1,1,1,2,1,0,3,5,4,2,3,5,3,3,5,Cybersecurity; Cloud Computing; Web Development; Data Analysis,Cybersecurity Analyst
STU1824,B.Sc Information Technology,Software Engineering,7.49,First Class,2,2,0,5,2,2,2,3,1,1,1,3,4,3,2,3,4,3,2,4,Database Management; Cybersecurity; Machine Learning,Database Administrator
STU1409,B.Sc Information Technology,Software Engineering,8.28,First Class,3,2,3,2,2,3,1,1,2,1,0,2,2,2,3,2,5,4,4,5,Software Development,Software Developer
STU1369,B.Sc Information Technology,Information Technology,8.19,First Class,5,3,0,5,0,0,4,2,5,5,5,4,0,1,3,4,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Database Management,Data Scientist
STU1508,B.Sc Computer Science,Cloud & Security,7.14,First Class,5,5,4,3,2,2,0,2,1,0,0,2,0,1,4,3,5,4,3,5,Software Development; Artificial Intelligence,Software Developer
STU2407,B.Sc Information Technology,Data Science,6.01,Second Class,5,3,3,3,0,3,0,1,4,4,5,3,1,2,4,2,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity,Machine Learning Engineer
STU1505,B.Sc Computer Science,Web Technologies,6.83,Second Class,4,3,5,4,3,1,2,2,3,1,0,1,3,0,4,4,5,3,4,5,Software Development,Software Developer
STU2421,B.Sc Information Technology,Cloud & Security,7.58,First Class,5,3,3,3,1,1,2,3,4,5,4,4,2,0,4,3,4,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU1348,B.Sc Information Technology,Web Technologies,7.56,First Class,4,1,1,4,1,1,3,3,4,5,2,1,1,2,4,3,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU1387,B.Sc Information Technology,Software Engineering,7.84,First Class,5,3,0,5,0,1,3,3,4,5,3,3,0,2,2,3,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development; Cloud Computing,Data Scientist
STU2025,B.Sc Information Technology,Information Technology,7.04,First Class,3,2,1,3,2,3,0,1,1,1,0,3,4,4,4,3,3,4,3,5,Cloud Computing,Cloud Engineer
STU1895,B.Sc Information Technology,Data Science,5.5,Pass,2,1,1,5,0,0,3,2,0,0,1,3,1,3,1,3,4,3,3,3,Database Management; Web Development,Database Administrator
STU1829,B.Sc Information Technology,Software Engineering,6.65,Second Class,1,1,1,4,1,1,3,2,2,2,0,3,3,3,3,3,4,4,3,3,Database Management; Software Development,Database Administrator
STU2551,B.Sc Information Technology,Software Engineering,6.67,Second Class,5,3,2,5,1,3,2,2,2,5,5,3,2,1,4,4,5,3,3,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cybersecurity,Machine Learning Engineer
STU1476,B.Sc Computer Science,Software Engineering,7.43,First Class,2,4,4,1,2,2,2,2,2,2,0,2,2,2,3,3,5,3,3,4,Software Development,Software Developer
STU2221,B.Sc Information Technology,Software Engineering,8.8,Distinction,2,2,1,3,3,2,1,0,1,0,0,1,5,5,3,3,5,2,2,5,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU1653,B.Sc Computer Science,Cloud & Security,8.22,First Class,3,2,1,3,5,5,1,0,1,1,0,2,1,1,5,3,4,4,2,3,Web Development; Software Development; Database Management,Web Developer
STU1173,B.Sc Information Technology,Software Engineering,7.66,First Class,3,1,0,4,1,1,5,5,5,2,0,2,2,0,2,3,4,3,2,4,Data Analysis; Database Management; Cloud Computing,Data Analyst
STU1039,B.Sc Computer Science,Software Engineering,8.27,First Class,1,1,0,4,1,1,5,4,3,0,1,0,2,1,3,4,5,3,2,5,Data Analysis; Database Management; Machine Learning,Data Analyst
STU1714,B.Sc Information Technology,Cloud & Security,6.8,Second Class,4,2,0,2,5,5,1,1,1,1,0,2,2,0,2,3,5,4,3,3,Web Development; Software Development; Database Management; Data Analysis,Web Developer
STU1091,B.Sc Computer Science,Cloud & Security,8.02,First Class,2,1,0,4,1,2,5,4,4,2,0,2,0,1,2,4,5,4,2,5,Data Analysis; Database Management; Artificial Intelligence; Web Development,Data Analyst
STU2547,B.Sc Computer Science,Web Technologies,7.83,First Class,4,2,2,4,2,2,1,2,3,3,5,5,3,2,3,3,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Software Development,Machine Learning Engineer
STU1876,B.Sc Information Technology,Information Technology,7.64,First Class,2,3,1,5,1,2,3,2,2,1,0,3,3,3,4,4,4,4,4,4,Database Management; Cloud Computing; Data Science,Database Administrator
STU2076,B.Sc Information Technology,Web Technologies,8.94,Distinction,3,3,1,2,1,3,0,1,1,0,0,3,3,4,3,3,4,4,3,4,Cloud Computing; Web Development; Cybersecurity,Cloud Engineer
STU2508,B.Sc Information Technology,Software Engineering,6.71,Second Class,5,2,4,4,1,3,2,2,3,5,5,3,3,2,4,3,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Database Management; Cybersecurity,Machine Learning Engineer
STU2564,B.Sc Information Technology,Software Engineering,6.46,Second Class,5,3,2,2,2,2,1,2,3,5,3,5,2,3,4,3,5,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cybersecurity,Machine Learning Engineer
STU1500,B.Sc Information Technology,Data Science,7.2,First Class,5,3,4,2,2,4,1,1,2,0,0,2,3,3,4,3,5,4,3,4,Software Development; Cybersecurity; Cloud Computing,Software Developer
STU1339,B.Sc Information Technology,Web Technologies,7.91,First Class,3,2,1,4,1,1,4,2,5,5,4,3,1,1,4,5,5,3,2,5,Data Science; Artificial Intelligence; Machine Learning; Software Development; Cybersecurity,Data Scientist
STU1029,B.Sc Information Technology,Cloud & Security,7.63,First Class,3,2,0,3,1,0,4,2,4,2,1,2,1,0,2,3,4,3,1,5,Data Analysis; Database Management; Web Development,Data Analyst
STU2059,B.Sc Information Technology,Web Technologies,7.08,First Class,2,1,0,2,0,2,1,1,1,0,0,5,3,2,4,3,4,4,4,4,Cloud Computing,Cloud Engineer
STU2454,B.Sc Information Technology,Web Technologies,8.1,First Class,5,2,3,4,0,2,2,2,3,4,5,4,2,2,4,3,4,4,3,4,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1946,B.Sc Information Technology,Cloud & Security,8.02,First Class,2,2,1,5,0,0,3,3,1,1,0,2,3,3,3,4,3,3,3,4,Database Management,Database Administrator
STU1170,B.Sc Information Technology,Cloud & Security,6.32,Second Class,2,2,0,5,1,1,4,4,5,2,0,2,1,1,1,4,4,3,2,5,Data Analysis; Database Management,Data Analyst
STU1913,B.Sc Information Technology,Cloud & Security,8.18,First Class,2,2,0,4,1,1,2,2,2,1,0,3,2,3,3,3,5,2,2,4,Database Management; Web Development,Database Administrator
STU1492,B.Sc Information Technology,Data Science,7.66,First Class,3,4,4,2,2,3,0,1,1,1,0,2,3,0,4,3,5,5,3,4,Software Development; Data Science,Software Developer
STU1954,B.Sc Information Technology,Web Technologies,5.9,Pass,2,2,1,5,1,0,3,2,2,1,0,3,2,3,2,3,5,3,4,3,Database Management; Software Development,Database Administrator
STU2033,B.Sc Information Technology,Web Technologies,6.73,Second Class,3,2,1,1,0,0,1,1,2,1,0,5,3,1,4,3,5,4,2,5,Cloud Computing; Data Science,Cloud Engineer
STU1588,B.Sc Computer Science,Software Engineering,7.3,First Class,3,2,4,3,2,3,2,1,2,0,0,0,1,1,4,2,4,3,3,4,Software Development; Web Development,Software Developer
STU1751,B.Sc Computer Science,Software Engineering,7.13,First Class,3,2,2,3,5,5,2,1,0,1,1,1,2,0,4,4,4,4,3,2,Web Development; Software Development; Data Science; Data Analysis,Web Developer
STU1658,B.Sc Information Technology,Cloud & Security,8.14,First Class,4,2,1,2,5,5,1,1,0,1,0,0,3,1,4,2,4,4,1,2,Web Development; Software Development; Machine Learning; Data Science,Web Developer
STU1235,B.Sc Information Technology,Software Engineering,6.7,Second Class,5,2,0,4,1,1,4,3,5,5,4,2,1,1,3,4,5,3,2,5,Data Science; Artificial Intelligence; Machine Learning; Web Development,Data Scientist
STU1733,B.Sc Information Technology,Data Science,8.12,First Class,3,1,2,3,5,5,0,0,1,0,0,3,2,2,4,4,3,5,2,2,Web Development; Software Development; Machine Learning,Web Developer
STU2174,B.Sc Computer Science,Information Technology,7.13,First Class,3,2,0,1,0,2,1,2,0,2,0,4,3,3,4,3,4,3,2,3,Cloud Computing,Cloud Engineer
STU2417,B.Sc Information Technology,Web Technologies,8.18,First Class,5,4,3,4,2,2,1,2,5,5,4,5,3,1,5,4,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Software Development,Machine Learning Engineer
STU1935,B.Sc Information Technology,Data Science,7.49,First Class,3,0,1,5,0,1,2,2,2,0,0,4,4,4,4,2,3,2,4,4,Database Management; Data Analysis,Database Administrator
STU1109,B.Sc Information Technology,Information Technology,6.1,Second Class,3,0,0,4,0,1,4,4,5,2,0,2,1,1,1,5,4,2,1,4,Data Analysis; Database Management; Web Development; Machine Learning,Data Analyst
STU1569,B.Sc Information Technology,Web Technologies,6.68,Second Class,4,3,2,3,1,3,1,2,2,0,0,2,2,2,4,3,5,4,2,4,Software Development,Software Developer
STU1891,B.Sc Information Technology,Information Technology,8.66,Distinction,2,1,1,3,0,0,3,3,2,1,0,2,1,3,3,4,4,3,3,4,Database Management; Artificial Intelligence,Database Administrator
STU1948,B.Sc Information Technology,Information Technology,6.33,Second Class,1,2,1,5,1,2,2,2,2,1,0,1,3,3,3,3,4,3,2,5,Database Management; Web Development,Database Administrator
STU2049,B.Sc Information Technology,Information Technology,7.71,First Class,2,1,2,2,0,1,0,1,1,1,0,5,2,4,3,3,4,4,3,4,Cloud Computing; Cybersecurity; Data Analysis,Cloud Engineer
STU2201,B.Sc Information Technology,Cloud & Security,7.74,First Class,2,1,3,3,1,2,0,1,2,1,0,4,5,5,1,3,5,4,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1885,B.Sc Information Technology,Data Science,6.93,Second Class,3,2,0,5,1,1,3,1,2,1,0,3,3,2,3,3,4,4,3,4,Database Management,Database Administrator
STU2347,B.Sc Information Technology,Web Technologies,6.01,Second Class,2,2,3,3,2,2,1,0,1,1,0,3,4,5,4,3,5,2,2,4,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU1851,B.Sc Information Technology,Software Engineering,5.84,Pass,1,2,1,4,1,0,3,2,1,0,0,3,2,2,3,3,3,3,3,3,Database Management; Cloud Computing,Database Administrator
STU1735,B.Sc Information Technology,Information Technology,7.96,First Class,1,2,1,3,5,5,0,2,2,1,1,0,2,1,3,3,4,4,2,3,Web Development; Software Development,Web Developer
STU1718,B.Sc Information Technology,Data Science,5.5,Pass,3,1,2,3,5,4,0,2,1,2,0,1,2,2,3,3,4,3,2,3,Web Development; Software Development; Database Management,Web Developer
STU1455,B.Sc Information Technology,Software Engineering,9.14,Distinction,3,3,3,2,2,3,1,0,3,1,1,2,1,2,4,2,4,3,3,4,Software Development; Web Development,Software Developer
